allocation,multiplexing,target_fidelity,scenario,run_idx,rate_hz,accepted_rate_hz,below_target_rate_hz,fidelity,accepted_fidelity,below_target_count,delivered_count,case_label
3:3,False,0.8468609294809456,no TTL,28,110.0,59.0,51.0,0.832729341451044,0.8855782872420743,102,220,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,24,127.5,63.5,64.0,0.8250784176411226,0.8827751257220943,128,255,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,15,123.5,70.5,53.0,0.8332954759740809,0.8852066015525474,106,247,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,10,117.5,64.0,53.5,0.8335981507360524,0.8810241914480286,107,235,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,31,113.0,55.5,57.5,0.8254691772863243,0.8846761483800631,115,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,62,118.5,63.5,55.0,0.829658733111186,0.8840392226702242,110,237,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,33,110.5,56.0,54.5,0.821976454568733,0.8817672254066607,109,221,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,32,105.5,53.5,52.0,0.8231283915144583,0.880558142634393,104,211,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,36,98.5,45.5,53.0,0.8132168344341277,0.8855313292097152,106,197,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,35,105.0,51.5,53.5,0.8172179275975342,0.8789838156860137,107,210,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,43,104.0,41.5,62.5,0.8092448333747115,0.8846167745499472,125,208,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,56,96.0,34.5,61.5,0.8072046789609325,0.8820098898399339,123,192,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,34,118.5,61.0,57.5,0.8328159863875404,0.886064930901781,115,237,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,41,100.0,48.0,52.0,0.8226998658159761,0.8817769443130102,104,200,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,37,113.0,49.0,64.0,0.8200994775813971,0.8841064952669059,128,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,45,109.5,53.0,56.5,0.8233889719013423,0.88287838416441,113,219,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,40,102.5,50.0,52.5,0.8234359740286172,0.8819484160045019,105,205,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,49,111.5,54.5,57.0,0.8196719099883587,0.8845204155885918,114,223,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,54,102.0,49.5,52.5,0.8250077640079772,0.8811052802526866,105,204,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,42,121.0,61.5,59.5,0.8218912150940778,0.88198562415093,119,242,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,48,113.5,53.0,60.5,0.8199118546599066,0.8859887961433556,121,227,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,38,110.5,55.5,55.0,0.8283013176080807,0.8849658256042241,110,221,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,44,115.0,51.0,64.0,0.8245186607755092,0.8791833987586375,128,230,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,55,118.0,60.5,57.5,0.8275341378552277,0.8844397731462875,115,236,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,46,107.0,59.5,47.5,0.8292367269271836,0.8787132259366387,95,214,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,39,123.0,63.0,60.0,0.8334207945489274,0.8832243539102652,120,246,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,51,116.5,55.5,61.0,0.8253160183266325,0.8827491081796112,122,233,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,52,103.0,55.5,47.5,0.8302517589676239,0.8838618665055817,95,206,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,50,111.0,55.0,56.0,0.8294115399304705,0.8831436318142408,112,222,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,57,102.5,51.0,51.5,0.8273236437700882,0.881284537479033,103,205,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,47,125.5,64.5,61.0,0.8283159855562963,0.8818571325626076,122,251,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,53,123.0,62.0,61.0,0.8283272182499993,0.8835402940981806,122,246,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,58,126.5,65.5,61.0,0.8283058805254773,0.8850859837187207,122,253,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,59,119.5,63.0,56.5,0.8297195186266443,0.886440934726582,113,239,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,60,113.0,52.5,60.5,0.8219963492405122,0.882282739559192,121,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,61,123.5,61.0,62.5,0.8248346510718589,0.8859442937124673,125,247,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,63,121.0,58.5,62.5,0.8222800080448753,0.8828618223731315,125,242,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,64,118.0,60.0,58.0,0.824452607600893,0.8832934765416308,116,236,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,67,115.5,59.5,56.0,0.8211586951112905,0.8799242407806065,112,231,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,66,123.5,64.5,59.0,0.8310414349713329,0.8850903004078265,118,247,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,70,103.0,48.5,54.5,0.8223624264077368,0.8853338209882078,109,206,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,65,126.5,69.0,57.5,0.8326844778092864,0.8828126169545534,115,253,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,74,114.5,59.5,55.0,0.8261767966181414,0.8826849309840805,110,229,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,78,121.5,61.0,60.5,0.824409091231905,0.8806094077234716,121,243,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,68,114.5,58.0,56.5,0.8296261058607036,0.8820566606487313,113,229,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,73,115.5,53.5,62.0,0.8235068464484641,0.8844992495646135,124,231,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,76,119.0,62.0,57.0,0.8234796282559255,0.880675066324848,114,238,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,72,123.5,64.5,59.0,0.8299072196740662,0.883520414561625,118,247,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,69,116.5,63.5,53.0,0.8305648826476417,0.8834998102642688,106,233,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,77,113.0,61.5,51.5,0.8233530872000379,0.8822898661341982,103,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,75,113.0,58.0,55.0,0.824051400125131,0.8808881126582315,110,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,80,109.5,54.5,55.0,0.8219798485085104,0.8786995938310991,110,219,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,84,103.5,47.5,56.0,0.8227736069828957,0.8796231538445817,112,207,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,71,113.5,58.5,55.0,0.8301329223712703,0.8828445450144542,110,227,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,82,97.5,43.5,54.0,0.8134488026725278,0.8827278608915742,108,195,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,86,116.0,59.0,57.0,0.8208781790175397,0.8806948890615798,114,232,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,88,114.0,58.5,55.5,0.8251168748009958,0.8837188210630262,111,228,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,89,110.5,56.5,54.0,0.8223083493528218,0.8843554193099986,108,221,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,85,109.5,52.0,57.5,0.8162299842944679,0.880281732240228,115,219,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,83,112.5,56.5,56.0,0.8294456161605003,0.8824284316940976,112,225,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,81,113.0,59.5,53.5,0.832632115803054,0.885208300352836,107,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,87,109.5,54.5,55.0,0.8251684504701656,0.8851165256180563,110,219,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,79,134.5,76.5,58.0,0.8368524127622227,0.8825538722034136,116,269,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,91,114.5,54.5,60.0,0.8187931279173805,0.8816013936099222,120,229,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,94,121.0,62.0,59.0,0.8217034103460507,0.883626526705178,118,242,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,90,116.0,60.5,55.5,0.8301242861127638,0.8806163456159105,111,232,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,92,113.5,61.5,52.0,0.8256339303097175,0.8856115497275395,104,227,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,93,105.0,50.0,55.0,0.8183044329251769,0.883389058379515,110,210,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,22,102.0,98.5,3.5,0.8845558272465973,0.8859641651233983,7,204,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,96,118.5,60.5,58.0,0.8205801144761298,0.882038663789365,116,237,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,95,116.5,60.5,56.0,0.8294787916352916,0.8823598702785789,112,233,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,98,90.5,41.0,49.5,0.8177830880465841,0.8854630625467098,99,181,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,97,110.0,50.5,59.5,0.823643224173498,0.8844586940823431,119,220,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,no TTL,99,105.0,47.0,58.0,0.8258787583738475,0.883163540129003,116,210,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,3,102.0,99.5,2.5,0.8833437158846994,0.8842930658694106,5,204,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,7,102.5,102.0,0.5,0.884077909766437,0.8842658962089,1,205,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,12,113.5,109.5,4.0,0.8827783169494261,0.8842333271636297,8,227,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,8,111.5,107.5,4.0,0.8812459434686563,0.8825975098379781,8,223,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,9,109.0,107.0,2.0,0.8836135182203076,0.8843274573805071,4,218,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,6,107.5,105.5,2.0,0.883072257290749,0.8837674592037492,4,215,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,4,120.5,117.0,3.5,0.884505479777832,0.8856615207017137,7,241,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,2,111.0,109.5,1.5,0.8834133308528948,0.8839242346950718,3,222,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,10,124.5,123.0,1.5,0.882330513274637,0.8827791850180047,3,249,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,15,107.5,105.0,2.5,0.8820407209857856,0.8829103580902017,5,215,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,5,110.5,109.0,1.5,0.8844297119011827,0.8849561980161201,3,221,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,1,131.0,127.0,4.0,0.8843447732640325,0.8855433054544726,8,262,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,13,103.5,99.0,4.5,0.8822166255198406,0.8838773389365786,9,207,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,0,122.5,119.0,3.5,0.8827763322951981,0.8838728400480792,7,245,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,14,119.5,116.0,3.5,0.8848326038492728,0.8860482951395866,7,239,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,18,112.0,108.5,3.5,0.8820458525389493,0.8832155980236754,7,224,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,16,112.5,108.5,4.0,0.8816687980220066,0.8829814280637022,8,225,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,20,97.0,93.5,3.5,0.8820928984478803,0.8834609066033413,7,194,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,11,123.0,121.0,2.0,0.8823106295625913,0.8829137535252314,4,246,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,17,124.0,121.5,2.5,0.883246333976741,0.8840211869848127,5,248,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,19,109.5,106.5,3.0,0.885406993299088,0.8865311603972906,6,219,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,21,118.0,115.5,2.5,0.8835127836695821,0.8843401395578757,5,236,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,23,116.0,112.5,3.5,0.8827701184566009,0.8839234587953048,7,232,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,25,121.0,120.0,1.0,0.8828212610267222,0.8831344279314793,2,242,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,24,120.0,117.5,2.5,0.8818467986840354,0.8826150293264674,5,240,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,26,117.0,113.5,3.5,0.8826826038992027,0.8838708310639756,7,234,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,27,91.5,89.5,2.0,0.8822376776883685,0.8830527425062212,4,183,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,29,102.5,101.5,1.0,0.8822020005314597,0.8825690763059576,2,205,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,31,106.0,103.0,3.0,0.8834978987542423,0.8846038730838652,6,212,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,30,113.0,109.5,3.5,0.8834968065617159,0.8847161256754118,7,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,28,129.0,126.0,3.0,0.882641128974762,0.8835241668336057,6,258,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,57,124.5,123.0,1.5,0.8832462309846157,0.8837419807889632,3,249,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,35,101.0,96.5,4.5,0.8833967514290507,0.8851475653027429,9,202,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,32,121.0,117.5,3.5,0.882348819990611,0.8834960329738972,7,242,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,39,108.5,105.5,3.0,0.8825349475638419,0.8835753858590923,6,217,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,37,118.5,116.0,2.5,0.8838378359916216,0.8846683490744196,5,237,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,44,91.0,87.0,4.0,0.8827032899163322,0.8843962356151498,8,182,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,43,111.0,110.0,1.0,0.8838370093611081,0.8841844210612324,2,222,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,33,101.5,96.5,5.0,0.8835659307901388,0.8855289259595739,10,203,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,34,113.0,110.0,3.0,0.8829900450843347,0.8840088394215645,6,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,45,104.5,100.5,4.0,0.8830428734783926,0.8845753803132228,8,209,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,40,113.0,110.0,3.0,0.8809448791996756,0.8819473675145176,6,226,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,41,102.5,99.0,3.5,0.8842893221542824,0.8856511780551372,7,205,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,42,110.0,106.0,4.0,0.885063950520374,0.8865543277110169,8,220,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,38,110.5,108.5,2.0,0.8834110042587097,0.8841446376063978,4,221,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,50,100.0,96.0,4.0,0.8803535164974247,0.8818192246857519,8,200,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,51,106.5,104.0,2.5,0.8817129730195288,0.8825700590271557,5,213,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,47,111.5,107.5,4.0,0.8824729112807136,0.8838537212592037,8,223,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,49,112.0,108.5,3.5,0.8824662774865735,0.8836476900885795,7,224,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,52,120.5,118.5,2.0,0.8837032127628569,0.8843402424799754,4,241,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,46,113.5,111.0,2.5,0.8830606469989236,0.883894603611475,5,227,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,36,109.0,106.5,2.5,0.8835283220911407,0.8844511082725318,5,218,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,48,110.0,105.0,5.0,0.8813323159524684,0.8830580691624247,10,220,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,54,98.5,96.0,2.5,0.8837906581060364,0.8847955336868384,5,197,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,53,122.0,117.0,5.0,0.881943857645952,0.8835663084559198,10,244,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,56,101.0,100.0,1.0,0.8845832538974302,0.8849731537734584,2,202,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,55,104.0,102.0,2.0,0.8823569254437965,0.8830666072630188,4,208,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,63,108.0,105.5,2.5,0.8821165364482701,0.8829846340490296,5,216,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,58,108.5,107.0,1.5,0.882445939068246,0.8829543237404281,3,217,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,59,112.0,110.0,2.0,0.8837168795541656,0.8844050088080082,4,224,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,62,108.0,105.5,2.5,0.8802402955463298,0.8810683563472026,5,216,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,60,115.5,114.0,1.5,0.8842668941483709,0.8847820611031662,3,231,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,61,126.5,123.5,3.0,0.8841712096780575,0.8851226600908542,6,253,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,64,119.0,116.5,2.5,0.8845646342371788,0.8853989471502576,5,238,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,69,110.0,108.0,2.0,0.8831213657090955,0.8838199616743062,4,220,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,71,103.5,102.5,1.0,0.8827499575031356,0.883112712563905,2,207,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,68,116.0,115.0,1.0,0.883674226745703,0.8840180532927218,2,232,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,65,124.0,119.5,4.5,0.8842560342418241,0.8857102387798713,9,248,allocation 3:3 | no multiplexing
3:3,False,0.8468609294809456,model TTL,67,116.0,115.5,0.5,0.8819566336551292,0.8821122916899901,1,232,allocation 3:3 | no multiplexing
